exhibition_id,name,poster_link,start_period,end_period
20160101003967,헬로아티스트전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1472171330688.gif,2016-07-22,2016-12-31
20160101003970,Contradictory Contours,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469402241006.jpg,2016-07-20,2016-07-26
20160101003971,기획전 《뉴 게임플레이(New Gameplay)》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486600556609.jpg,2016-07-20,2017-02-19
20160101003972,여름나기-맛 멋 쉼,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469491232759.jpg,2016-07-20,2016-08-22
20160101003973,잡음(noise),https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=77027cf50cbdd69f59537141e31c235013e27cc0df58d0800d2b142a2917067e,2016-07-20,2016-07-20
20160101003975,7가지 마음의 모양,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468461645287.jpg,2016-07-19,2016-10-30
20160101003976,"대구 보성선원 석가삼존불상 불복장, 발원과 염원의 세계",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1479773670611.jpg,2016-07-19,2016-12-04
20160101003977,한글 담다,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=781044a3701ef5bcc58321ebc26f8e08bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=5db8de023bbbaa1a0cf1c6fc9c5d3dcac5632144e692c09ac9214915f513b19a,2016-07-19,2016-07-19
20160101003978,ANYANG SALON,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1475799372514.jpg,2016-07-18,2017-01-29
20160101003981,What is art? - 현대미술 쉽게 보기,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1473384550756.jpg,2016-07-15,2016-09-25
20160101003982,국립현대미술관 과천30년 특별전 <아카이브 프로젝트-기억의 공존>,https://www.mmca.go.kr/upload/exhibition/2016/08/2016082302171520515166.jpg,2016-07-15,2018-02-25
20160101003983,"전시 <달은, 차고, 이지러진다>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1472776612572.jpg,2016-07-15,2017-02-12
20160101003984,2016 고양레지던시 국제교환입주 해외작가전 《플래시FLASH: 남겨진 이미지들》,https://www.mmca.go.kr/upload/exhibition/2016/07/2016070710241205912834.jpg,2016-07-14,2016-07-27
20160101003985,2016 Hello! contemporary art Ⅰ - 리우展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469581251773.JPG,2016-07-13,2016-08-06
20160101003986,2016 Hello! contemporary art Ⅱ 권혁규·김형철·서상희展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469580726802.jpg,2016-07-13,2016-08-06
20160101003987,랑이랑,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=2426cfdb91213e6c2bfb4b415637276b9760c7e9b412a1c98f151fb3e22ccba4,2016-07-13,2016-07-13
20160101003988,특별+공예,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468369251929.jpg,2016-07-13,2016-07-19
20160101003989,Floating Allogdallog - 전유탁展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468541371336.jpg,2016-07-12,2016-07-16
20160101003990,재현된 기억들 - 이순영展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467767971441.jpg,2016-07-11,2016-07-29
20160101003992,"Real . lusion -이미지의 환영, 그것의 일상-",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467938312125.jpg,2016-07-09,2016-07-30
20160101003993,서울일러스트레이션페어2016,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466641969790.jpg,2016-07-08,2016-07-11
20160101003995,Various points of view - 손민광展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467679179213.jpg,2016-07-07,2016-07-20
20160101003996,아프리카 현대미술展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469402300999.jpg,2016-07-06,2016-07-31
20160101003997,젊은 건축가 프로그램 2016,https://www.mmca.go.kr/upload/exhibition/2016/07/2016070510333617419757.jpg,2016-07-06,2016-10-03
20160101003998,제30회 서울발달장애인사생대회 작품 전시회,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=55e5c05301ed1c945a247563052f53dd13e27cc0df58d0800d2b142a2917067e,2016-07-06,2016-07-06
20160101003999,2016 국립부여박물관 특별전 “부소산”,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467079007128.gif,2016-07-05,2016-10-03
20160101004000,백남준전 《점-선-면-TV》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486600344682.jpg,2016-07-05,2017-03-19
20160101004001,슬픔은 아름답다 - 최승윤,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467679085826.jpg,2016-07-05,2016-07-24
20160101004002,아프가니스탄의 황금문화,https://www.museum.go.kr//uploadfile/ecms/media/2016/06/a4294322986133ef120ac03ef47ba540_thumb.jpg,2016-07-05,2016-09-04
20160101004003,치키홍 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467767161411.jpg,2016-07-05,2016-07-31
20160101004004,한국 추상미술의 역사,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467187766666.jpg,2016-07-05,2016-10-29
20160101004005,관찰놀이터 Seek & Find,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467938080545.jpg,2016-07-02,2016-09-18
20160101004006,균형점 - 조은정展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467767072993.jpg,2016-07-02,2016-07-15
20160101004007,2016년 하남문화재단 여름기획전시 <해저탐험전>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467335874742.jpg,2016-07-01,2016-08-28
20160101004008,Defensive Measure,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468455039977.jpg,2016-07-01,2016-07-25
20160101004009,Sea Monsters - The exhibition - 부산,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1465259851774.gif,2016-07-01,2016-09-02
20160101004010,Solid vs. Fragile 윤지원 | 조이경,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467592059708.jpg,2016-07-01,2016-07-30
20160101004011,"나비작가 김현정 초대전, <빛-생명의 바람>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591914822.jpg,2016-07-01,2016-07-07
20160101004012,박노해 사진전시회 <칼데라의 바람>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467851572637.jpg,2016-07-01,2016-12-28
20160101004013,박은영의 <On the edge of the time>展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467678908162.jpg,2016-07-01,2016-07-14
20160101004014,손민광의 <새앙쥐 스토리-치유의 기류 형성>展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467678231629.jpg,2016-07-01,2016-07-28
20160101004015,조다소 개인전 [실재의 부재]展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485825135005.jpg,2016-07-01,2017-06-30
20160101004016,청주시립대청호미술관,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485908290835.gif,2016-07-01,2017-06-30
20160101004017,하얀방 - 김윤경&박보정展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468298919800.jpg,2016-07-01,2016-08-21
20160101004018,"2016 난지아트쇼 III <부끄럽고, 사소한>",https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1466396702243.jpg,2016-06-30,2016-06-30
20160101004019,감사 - 강돈신展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467678107520.jpg,2016-06-30,2016-07-06
20160101004020,Beyond The Scene - 장면 너머 (최정주),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468298834291.jpg,2016-06-29,2016-07-13
20160101004021,단편 소설의 부분,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=215208959517b708b05f07201529859b13e27cc0df58d0800d2b142a2917067e,2016-06-29,2016-06-29
20160101004022,채온 개인展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766746107.jpg,2016-06-29,2016-07-26
20160101004023,『2016 싹 페스티벌-식물유랑』展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467335653840.jpg,2016-06-28,2016-08-19
20160101004024,보라리 작가 <당신과 나 사이>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467678028646.jpg,2016-06-28,2016-07-31
20160101004025,생각의 밭 - 이랑이랑展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468369122994.jpg,2016-06-28,2016-08-19
20160101004026,서양미술사 아틀리에,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469580519813.gif,2016-06-28,2016-08-07
20160101004027,유명한 무명 (Wellknown Unknown),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766638281.jpg,2016-06-28,2016-07-31
20160101004028,Antagonistic Monument,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766395459.jpg,2016-06-27,2016-07-24
20160101004029,꿈을그린화가 호안미로 특별전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=8127cd004ca22c387b752f36cd200924088aa4c876d5d1a206b70d0f0583a8fb,2016-06-26,2016-06-26
20160101004030,LIGHT AND DARK - 노버트 콕스展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591849445.jpg,2016-06-25,2016-07-17
20160101004031,"가지 않은 이유, 오지 않을 자유 - 정석희展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591697472.jpg,2016-06-25,2016-07-17
20160101004032,로이터 사진전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2e624c93333ea629ecb41b8073b9b436.jpg,2016-06-25,2016-09-25
20160101004033,"롯데카드 무브컬쳐 거장vs거장_샤갈, 달리, 뷔페展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464927338418.gif,2016-06-25,2016-09-25
20160101004034,"롯데카드 무브컬쳐 거장vs거장_샤갈, 달리, 뷔페 전",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/a69be292dc3326033304e0541fc1341f.jpg,2016-06-25,2016-09-25
20160101004035,멀리 있는 방,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766173549.jpg,2016-06-25,2016-08-14
20160101004036,앤서니 브라운展 - 행복한 미술관,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/be1992c4f8f4e7bdba89c64ed592b56e.jpg,2016-06-25,2016-09-25
20160101004039,『 일상의 삽화 - 배수민展 』,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591381943.jpg,2016-06-24,2016-07-07
20160101004040,김정열 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466036625260.jpg,2016-06-24,2016-06-30
20160101004041,말 없는 미술 When Words Fail,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467851473253.jpg,2016-06-24,2016-08-06
20160101004042,열린미술관 II : Things change,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591195672.jpg,2016-06-24,2016-09-18
20160101004043,ACC_커미션: 라이트 배리어 세 번째 에디션,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468803457910.jpg,2016-06-23,2016-10-23
20160101004044,New satellite-모형 궤도 - 박석민展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766077044.jpg,2016-06-23,2016-07-17
20160101004045,멀리 있는 산이 가까이 보이면 비가 온다 - 이은영展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467765910645.jpg,2016-06-23,2016-07-17
20160101004046,"특별전 공존: 예술, 시대를 품다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467591112970.jpg,2016-06-23,2016-08-31
20160101004047,(사)한국카툰협회 정기카툰전 `공생(共生)`,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=8862dfabfae3525b1a6626cd7571413c13e27cc0df58d0800d2b142a2917067e,2016-06-22,2016-06-22
20160101004048,세종·충무공 이야기 어린이 선비복 체험,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=f68d6d102a845364eb8e926242348dc3d332546322f68d3b6101f1caf85f787e,2016-06-21,2016-06-21
20160101004049,아름다운 한글전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=781044a3701ef5bcc58321ebc26f8e08bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=54d673268e30565cbdc8ea8efbb1f5c3d332546322f68d3b6101f1caf85f787e,2016-06-21,2016-06-21
20160101004050,"활자의 나라, 조선",https://www.museum.go.kr//uploadfile/ecms/media/2016/09/41a7c4cb5816d4bdce5d0359208eb95a_thumb.jpg,2016-06-21,2016-11-13
20160101004051,어린이감성체험전시 <우당탕탕 아빠가 만든 놀이터>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464653446815.jpg,2016-06-18,2016-08-28
20160101004052,ORLAN TechnoBody Retrospective,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468454959311.jpg,2016-06-17,2016-10-02
20160101004053,김데몬展 -협동시도,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466730120117.jpg,2016-06-17,2016-08-28
20160101004054,2016 난지 10기 국외입주자 2분기 성과보고전 MEETING IN TWO CIRCLES,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1465274197707.jpg,2016-06-16,2016-06-16
20160101004055,헤더윅 스튜디오：세상을 변화시키는 발상,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464927732494.gif,2016-06-16,2016-10-23
20160101004056,2016 서울국제도서전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464742396609.jpg,2016-06-15,2016-06-19
20160101004057,Love From Mary - 김진희展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467938016368.jpg,2016-06-15,2016-07-13
20160101004058,"사진의 재발견_역사, 현실, 그리고 내일을 보다(부산대학교 사진예술연구회 60주년 기념사진전)",https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=eacc0e40a511b68c9847974f4e19fa12c5632144e692c09ac9214915f513b19a,2016-06-15,2016-06-15
20160101004059,서울! 서울!! 서울의 표정!!!,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=7be4ed6dd37bc7eae5e96ebcee538b7513e27cc0df58d0800d2b142a2917067e,2016-06-15,2016-06-15
20160101004060,"인연, 빛으로 담다: Hanji lighting",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466730002201.jpg,2016-06-15,2016-06-28
20160101004062,『Different Point of View-다르게 보기』송민선 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467335552201.jpg,2016-06-14,2016-07-03
20160101004064,천경자 1주기 추모전 : 바람은 불어도 좋다 어차피 부는 바람이다,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192845_a3d6d9f95c4948ea8670a3d227bf2323_0ff52a410d494f5ca80bb10c99860871,2016-06-14,2016-06-14
20160101004065,하정웅컬레션 (여인의 초상),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467937798586.jpg,2016-06-14,2016-11-06
20160101004066,구상미술목우회창립60주년대작전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b018196225cc788e85bc40b1f87f6696.jpg,2016-06-12,2016-06-18
20160101004067,독일문화원 협력전시 Myriad,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1481589044254.jpg,2016-06-11,2016-12-25
20160101004068,모네 빛을 그리다 광주展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1476145596904.jpg,2016-06-11,2017-03-31
20160101004069,재개관서예축전2 문자도 책가도 - 글자그림 · 책그림,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1465344505570.gif,2016-06-11,2016-08-28
20160101004070,재개관서예축전2 조선 궁중화·민화 걸작-문자도·책거리,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2c00f00d1435891ada8dc7a1cc43c426.jpg,2016-06-11,2016-08-28
20160101004071,전시 <라빈드라나드 타고르: 범세계주의자의 예술과 사상>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1470875396913.jpg,2016-06-10,2017-01-08
20160101004072,자연주의 화풍(畵 風),https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=772fd0995162676e4ec8d3e04750cfcbc5632144e692c09ac9214915f513b19a,2016-06-09,2016-06-09
20160101004073,The piece of memory,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=56365c5c5afbf00fc6c91df53c76fcfd13e27cc0df58d0800d2b142a2917067e,2016-06-08,2016-06-08
20160101004074,이야기의 재건 1,https://www.mmca.go.kr/upload/exhibition/2016/07/2016071502144823812547.jpg,2016-06-08,2016-07-23
20160101004075,자연주의 화풍,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463977735705.jpg,2016-06-08,2016-06-21
20160101004076,청암 한상봉 개인전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=1134992a18c79ce4586061a5f2b292a7c5632144e692c09ac9214915f513b19a,2016-06-08,2016-06-08
20160101004077,『집과 꽃에 깃든 소망-가화』제미영 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467335435444.jpg,2016-06-07,2016-08-12
20160101004079,꿈의숲 그림도시락,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=e9ea9f020d1787b61ae1abc5e4e7711813e27cc0df58d0800d2b142a2917067e,2016-06-05,2016-06-05
20160101004081,현실과 그림자,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464136700624.gif,2016-06-04,2016-06-11
20160101004082,기억공작소 - KAYIP,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1468298751870.jpg,2016-06-03,2016-07-31
20160101004083,백년의 신화: 한국근대미술 거장전 이중섭 1916~1956,https://www.mmca.go.kr/upload/exhibition/2016/06/2016062411065881413052.jpg,2016-06-03,2016-10-03
20160101004084,"이중섭, 백년의 신화",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469750877712.gif,2016-06-03,2016-10-03
20160101004085,서울국제조각페스타 2016,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2ee2ad8778724b61a37e2a235ddf1614.jpg,2016-06-02,2016-06-08
20160101004086,"繡, 梅花를 그리다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464741163995.jpg,2016-06-01,2016-06-07
20160101004087,김문식 작품전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=54adeb04383ac716e89fc14c7843a71c13e27cc0df58d0800d2b142a2917067e,2016-06-01,2016-06-01
20160101004088,김유미 & 요시카와마이 청화페인팅 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464741076824.jpg,2016-06-01,2016-06-07
20160101004089,젊은그림책작가연대 그룹전 - `one+1`,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=b6513fbaa8176b50f876d27258b975d313e27cc0df58d0800d2b142a2917067e,2016-06-01,2016-06-01
20160101004090,2016 고양레지던시 입주 작가 소개 전시 《INTRO》,https://www.mmca.go.kr/upload/exhibition/2016/05/2016053003581862312791.jpg,2016-05-31,2016-06-12
20160101004091,회화를 위한 소조 - 하지훈展 :: Painting,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1475631171446.jpg,2016-05-31,2016-10-16
20160101004092,프리다 칼로 & 디에고 리베라,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/871410c9ebc8e79d3e82cc9ba76fb0ad.jpg,2016-05-28,2016-08-28
20160101004093,2016 상반기 창동레지던시 입주 작가 전시 <무제한의 제한>,https://www.mmca.go.kr/upload/exhibition/2016/05/2016052303563927211526.jpg,2016-05-27,2016-06-15
20160101004094,2016 어린작가 초대전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=dcb8eb6528e8e61d8e6ba3dfe2c32a78c5632144e692c09ac9214915f513b19a,2016-05-26,2016-05-26
20160101004095,"예술가의 문서들 : 예술, 타이포그래피 그리고 협업",https://www.mmca.go.kr/upload/exhibition/2016/05/2016051805235268712195.jpg,2016-05-26,2016-08-31
20160101004096,제3회 종근당 예술지상,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=1951be1b943bb8d7b12914ee9d09dd0713e27cc0df58d0800d2b142a2917067e,2016-05-26,2016-05-26
20160101004097,과천관 30주년 기념전 무릎을 뚫고 턱으로 빠지는 노래 - 김소라 프로젝트,https://www.mmca.go.kr/upload/exhibition/2016/05/2016052001175652715571.jpg,2016-05-25,2016-07-10
20160101004098,한국현대미술작가시리즈 김봉태,https://www.mmca.go.kr/upload/exhibition/2016/05/2016051905264420614243.jpg,2016-05-25,2016-07-10
20160101004099,제 6회 송강작품유물특별전,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=781044a3701ef5bcc58321ebc26f8e08bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=5aab66100d429671c5865370a10d6f51b28116332331f452cbab0a66c25f7e24,2016-05-24,2016-05-24
20160101004100,한일 국보 반가사유상의 만남,https://www.museum.go.kr//uploadfile/ecms/media/2016/05/a2a76f2fc905b672dc2da70114511fc0_thumb.jpg,2016-05-24,2016-06-12
20160101004101,2016 KPAM 대한민국미술제,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/3d1ab488ba4519914fbaa6abf1cc9b0d.jpg,2016-05-22,2016-05-29
20160101004102,관조.觀照-이강업 사진전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ccb224db75322f472da9ca672bf5e4cb.jpg,2016-05-22,2016-05-29
20160101004103,사비나미술관 20주년 기념전 <60sec ART>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464740797594.jpg,2016-05-21,2016-07-10
20160101004105,아트부산 2016,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463703407278.jpg,2016-05-20,2016-05-23
20160101004106,제28회 대한민국서예대전 / 제3기 대한민국신진서예가전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2fcde9e5df17bae93256b58c5fc77bdf.jpg,2016-05-20,2016-05-31
20160101004107,2016 난지아트쇼 II <회화극장>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1462779780317.jpg,2016-05-19,2016-05-19
20160101004108,사진으로 본 통일로 이야기-통일로 열 두 고개,https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=bd814540f1394c4065e5020fd28c0d6f13e27cc0df58d0800d2b142a2917067e,2016-05-18,2016-05-18
20160101004109,지속가능을 묻는다: 서울대학교 미술관 10주년 특별전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464135971444.jpg,2016-05-17,2016-07-24
20160101004110,제24회 대한민국서예전람회,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/d5c0726c84040ddbd67bff341975f7ea.jpg,2016-05-13,2016-05-19
20160101004111,구상미술의 소통과 공감전(한국현대미술 신기회 72회전),https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/f1012f2d6811995e0e59c5dc5a6fde6b.jpg,2016-05-12,2016-05-19
20160101004112,"모네, 빛을 그리다 특별초대전",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463357464627.gif,2016-05-12,2016-07-03
20160101004113,오세영 개인전_심성의 기호,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/c7f1da26630df355473fe6a182df6bb9.jpg,2016-05-12,2016-05-19
20160101004114,제정자 : 선조의 영혼,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463012080070.jpg,2016-05-12,2016-05-19
20160101004115,INHOO,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463013052665.jpg,2016-05-11,2016-05-17
20160101004116,대한민국은 아름답다,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/836e2071dce24780d224f6eaffd70205.jpg,2016-05-11,2016-05-18
20160101004117,봄 하얗게 피어나다,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b880b7c4778349331d516a3006573cac.jpg,2016-05-11,2016-05-18
20160101004118,불꽃의 화가들-상형전 41회 정기전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/0fd7404cfe2e21634570fba28e4650a7.jpg,2016-05-11,2016-05-20
20160101004119,장우혁 1회 개인전(그리움),https://www.sejongpac.or.kr/cmmn/file/imageSrc.do?fileStreCours=1a889e8777af7e578d96596fbd2e16e9bb6d9ec4bb1f6894357ee3bde7a73807&streFileNm=aea1e73951c6b3b50c81c9157d94b2d113e27cc0df58d0800d2b142a2917067e,2016-05-11,2016-05-11
