name,poster_link,start_period,end_period
[광주대학교 주얼리디자인학과 2019 졸업작품전] I LIKE IT,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1571881486909.jpg,20191023,20191029
금속공예 김지영 개인전 : Back of the moon,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1542761215058.jpg,20181121,20181127
국제유럽자수협회 제1회 전시회  <La Belle Maison : 아름다운 집>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1572486141206.jpg,20191030,20191105
2019 한국복지대학교 귀금속 보석 공예과 졸업작품전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1572486368779.jpg,20191030,20191105
이화 T:T&T 전시,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1498092799082.jpg,20170621,20170627
Nouveau Fiesta,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1642724226844.jpg,20220119,20220124
"모자전: 흙, 불을 만나다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1539217698351.jpg,20181010,20181016
NEWFACE,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1659319474690.jpg,20220727,20220801
제13회 전국장애인도예공모전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1534123244310.jpg,20180808,20180814
디 아트 오브 더 브릭(The Art of the Brick),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1511312036351.gif,20171005,20180205
두 개의 공간,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1604624403302.jpg,20201104,20201110
공예절경,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1596415954096.jpg,20200724,20200809
기억 속의 바다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1510191679121.jpg,20171108,20171114
Tone: 이은미 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1566176216517.jpg,20190814,20190820
"2017 색, 그리고 이야기",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1499305010499.jpg,20170705,20170711
유토피아 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1515633264010.jpg,20180110,20180116
Embrace the light,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1475799675782.jpg,20161005,20161011
귀달린 백자등잔,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1631235662211.jpg,20210908,20210913
HANDLE,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1459382546740.jpg,20160330,20160405
(홍익대학교 금속조형디자인과)금속제3그룹 34회 정기전 : remind,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1535076713013.jpg,20180822,20180828
배연옥 개인전 : 감정의 형태(Form of Emotion),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1547685586709.jpg,20190116,20190122
Connected object,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1613952629081.jpg,20210217,20210223
건국대학교 공예학과 도자대학원 첫번째 단체전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1453105591894.jpg,20160113,20160119
김경희 자수전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1542760325857.jpg,20181121,20181127
제 22회 남원시 전국옻칠목공예대전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1553823689083.jpg,20190327,20190401
[2016 시민큐레이터 기획전시] 《오.두.방 _五色話頭房》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107110526_43f33b0f788541a2a280f99dacd84f63_e718fddb4da54a11b5fb45d7c2fa284a,20161006,20161006
Back of the moon,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1637802585832.jpg,20211124,20211129
INHOO,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1463013052665.jpg,20160511,20160517
Veil,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1653874395285.jpg,20220525,20220530
(2018 KCDF 하반기 기획전시 ),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1536107716773.jpg,20180905,20180929
빈 돌 Empty Stone,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1651191434123.jpg,20220427,20220502
종로의 원본기사,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1576125930854.jpg,20191206,20191229
쓰기(器),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1472629819932.jpg,20160831,20160906
제20회 한국섬유미술비엔날레,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1661992196415.jpg,20220831,20220905
카논_호흡의 음률,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1623370369524.jpg,20210609,20210614
빛 : 비치다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1575595348213.jpg,20191204,20191210
CONTACT: 엄민재 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1633400802962.jpg,20210929,20211004
제주바다로부터- 바다쓰레기 금속공예전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1497406023247.jpg,20170614,20170620
제40회 중앙공예가회 정기전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1628727911549.jpg,20210811,20210817
당의唐衣 복식전_품격을 더하다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1653875180226.jpg,20220525,20220530
한기석백자전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1535939802275.jpg,20180829,20180904
小盤展 (소반전),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1518074065956.jpg,20180207,20180213
광주대학교 주얼리디자인학과 졸업작품전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1541981686568.jpg,20181107,20181113
우리들의 지금(誌金),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1573698129954.jpg,20191113,20191119
제18회 국립한국복지대학교 귀금속보석공예과 졸업작품전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1635381034650.jpg,20211027,20211101
제2회 프랑스 자수 전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1516841290476.jpg,20180124,20180130
Inside Fragment,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1604367632626.jpg,20201028,20201103
하정(荷晶)-연잎 위에 물방울,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1612830305410.jpg,20210203,20210209
KCDF 독립큐레이터 공모전시_<목소리들: YOUR VOICE NEEDS YOU> 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1544504067765.jpg,20181205,20181226
Metallic Luster,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1472452045103.jpg,20160824,20160830
"kim, jiyoung solo Exhibition Back of the Moon",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1576741861869.jpg,20191218,20191224
色-空,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1604367394396.jpg,20201028,20201103
죽음을 기억하는 방법_How to Remember Death,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1660263048837.jpg,20220812,20220828
"108 베 - 한국의 베, 삼베",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1474591791389.jpg,20160921,20160927
두들월드,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1532913040724.gif,20180704,20180909
Flow again,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1512706482037.jpg,20171206,20171212
내 마음 한 구석,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1544660921921.jpg,20181212,20181218
데이비드 라샤펠,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483079369901.jpg,20161119,20170226
From a point : 이해정 석사학위 청구전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1541982365264.jpg,20181107,20181113
Two Ethos,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1527038613852.jpg,20180516,20180522
"繡, 梅花를 그리다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1464741163995.jpg,20160601,20160607
"더 가까이, 옻칠展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1476925707683.jpg,20161019,20161025
담는 것과 담기는 것에 관한 이야기,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1500006697405.jpg,20170712,20170718
Boiling Point : 2400,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1637198352964.jpg,20211117,20211122
Plant on plate,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1453105156277.jpg,20160113,20160119
숨바꼭질,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1528421489751.jpg,20180606,20180612
Poeticraft,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1525399605413.jpg,20180502,20180508
김규 개인전 - 신목기시대,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1573718024477.jpg,20191113,20191118
"인연, 빛으로 담다: Hanji lighting",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466730002201.jpg,20160615,20160628
2019 금속제3그룹 제35회 정기전 <시월>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1570169753736.jpg,20191002,20191008
도자기 소반과 다도구,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1560385696699.jpg,20190612,20190618
저고리와 보자기 전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1524619210958.jpg,20180425,20180501
제 4회 운담 최명철 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1542327969549.jpg,20181114,20181120
Contradictory Contours,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469402241006.jpg,20160720,20160726
목수가 그린 정원 속의 집,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1493183821641.jpg,20170426,20170502
2018 북악도예가회전 One of a Kind,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1542328206236.jpg,20181114,20181120
Transform Effect,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1470875762072.jpg,20160810,20160816
아름다운 규방공예: 제12회 쌈지사랑 규방공예 연구소 정기 회원전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1502929012644.jpg,20170816,20170822
합展: 제1회 김도영 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486963582464.jpg,20170208,20170214
Orderliness: 길지현 개인전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1629332529902.jpg,20210818,20210824
"향기, 물들다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1628124499105.jpg,20210804,20210809
배화여자대학교패션산업학과 졸업작품전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1572486290769.jpg,20191030,20191105
월간<민화>와 정병모 교수 공동주최 특별기획전 '화조화 Today',https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1594256045440.jpg,20200729,20200803
"索, 探索 - 사유적 노랑",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1564016879729.jpg,20190724,20190730
반복의 변환,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1624926246440.jpg,20210623,20210629
한복식당,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1640825331200.jpg,20211222,20220103
제16회 전국 장애인도예 공모전 수상작 전시,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1627518716331.jpg,20210728,20210802
OPTICAL LUMINOUS structure,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1627263776936.jpg,20210721,20210727
"제1회 한국전통문화연구회 회원전: 和而不同, 어울림과 개성의 세계",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1531704353249.jpg,20180711,20180717
FRACTAL,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1498092712841.jpg,20170621,20170627
숲의 심연_박정혜 장신구전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1472433315594.jpg,20160824,20160830
REINTERPRETATION,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1476317849854.jpg,20161012,20161018
제17회 전국장애인도예공모전 전시,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1659572120474.png,20220803,20220808
꽃을 죽이다 그리고 살다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1565237499827.jpg,20190807,20190812
포사의 혼례보자기전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1459315950772.jpg,20160330,20160405
한국 전통 쪽 염색展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1629332589428.jpg,20210818,20210823
Sheep inside the box,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1613952733736.jpg,20210218,20210301
개화(開花)_피어나다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1660262917477.jpg,20220810,20220815
색조면각(色調面角),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1470875684500.jpg,20160810,20160816
born to be stood,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1530750240139.jpg,20180704,20180710
공예희락 - 우리가 공예를 즐기는 방법,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1504763228049.jpg,20170916,20171015
수제풍류 : 먹으로 만들고 놀다 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1547685764931.jpg,20190116,20190122
정현정의 첫 번째 한지인형뎐,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1650588175525.jpg,20220420,20220425
제 3회 지평 한기석 개인전 : 형식,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1571200637250.jpg,20191016,20191022
SLOW: 느린시간으로 부터 온 옻칠 조형,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1636336787075.jpg,20211103,20211108
목령 木靈,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1564722629603.jpg,20190802,20190825
공유: 2019 한복대교展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1574296536314.jpg,20191122,20191201
허대용 개인電,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1482971880048.jpg,20161228,20170103
102,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1573718156519.jpg,20191113,20191119
CHRONO OBJECT the 2nd,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1658107100620.jpg,20220720,20220801
Lee Ji Hyun Ceramics Exhibition,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1633565576484.jpg,20211006,20211011
( )t part2,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1659572159495.jpg,20220803,20220808
베트남 공예품 전시: 북부지역 소수민족 수공예 직물과 실크,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1563944086634.jpg,20190718,20190721
전통공예산업분야ICC 산학협력 전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1574296412488.jpg,20191120,20191126
Faith in Humanity人類愛,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1473639545636.jpg,20160907,20160913
모둠전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1480899149314.jpg,20161130,20161206
제8회한국머신소잉협회 정기전: 소잉으로 짓는 '가방 A to Z',https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1509496371935.jpg,20171101,20171107
혼수,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1573103679921.jpg,20191106,20191112
"이음展, 단국대학교 대학원 도예과 동문 도자 기획전",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486952408650.jpg,20170208,20170214
제11회 쌈지사랑 규방공예 연구소 정기회원전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1471826100170.jpg,20160817,20160823
제6회 서울가톨릭국제미술대전 수상작 전시 <품다>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1576125163059.jpg,20191220,20191230
두드리다(국가무형문화재 3人 공개행사),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1658362850708.jpg,20220720,20220725
花鳥風月[화조풍월],https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1469664230081.jpg,20160727,20160802
"서서히, 서은영 장신구전",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1573103614290.jpg,20191106,20191112
Ponche 일상을 깨우는 디자인,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1489646389380.jpg,20170315,20170321
푸른 구름의 나라_고려복식 고증 일러스트전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1655943490229.jpg,20220622,20220628
"冬, 눈꽃이 나리다",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1516841356835.jpg,20180124,20180130
2021 알케미스츠 _ 재택활동,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1635381151597.jpg,20211027,20211101
Just Relax And Let Things Flow,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1590019488209.jpg,20200520,20200526
윤명로,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485219814741.jpg,20170118,20170305
Technique,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1511312113042.jpg,20171122,20171128
세라워크 도자기 핸드페인팅 20년,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1538975062509.jpg,20181003,20181009
2022 제100회 어린이날 기념 공예전시 '나도 어린이 공예작가' 어린이 꿈 공방,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1651797499162.jpg,20220504,20220516
VIRTUAL FOR TANGIBLE,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1630548262489.jpg,20210901,20210906
